지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2016-12-03,5.1,-1.1,730,12.2,1548,,,,,,,4.7,50,23,2.9,50,25,.7,583,-1.3,36,1459,66.3,5.6,1017.5,1030.3,237,1022.8,2358,1026.5,9.9,7.2,1300,1.72,9.8,,,,,,3.4,1.3,1.7,-8.3,,,,,,,,,,1.1,1.6,,
156,2016-12-04,6.5,3.1,524,10.5,1515,.43,,,,,0,4.8,20,1154,2.8,20,1200,.7,632,2.6,57,1515,76.8,7.4,1010.6,1022.8,1,1017.6,1447,1019.5,9.9,1.1,1400,.79,4.38,,,,,,8,6.9,4.6,-2,,,,,,,,,,.7,1,,
156,2016-12-05,9.3,5.8,612,15,1453,,,,,,,9,320,2343,3,360,2129,1.1,949,4.9,49,1459,75.8,8.7,1010.8,1023.6,2338,1017.2,1401,1019.6,9.9,3.2,1200,1.39,7.06,,,,,,6.8,6.8,6.7,-.3,,,,,,,,,,1.4,2,,
156,2016-12-06,3.9,.2,2351,7.8,1535,,,,,,,10.7,50,157,5.2,20,42,1.9,1673,-6.7,27,1536,47.3,3.7,1017.3,1029.1,1023,1023.5,1,1026.3,9.9,9.3,1200,2,12,,,,,,.9,.9,3.1,-7.3,,,,,,,,,,1.6,2.2,,
156,2016-12-07,2.4,-1.7,407,7.1,1556,.57,,,,,0,3.1,20,1425,1.7,20,1430,.5,420,-1.6,58,1018,75.5,5.6,1014.1,1026,4,1021.1,1545,1023.2,9.9,1.1,1100,.88,4.26,,,,,,4.4,3.5,-.5,-7.7,,,,,,,,,,.5,.8,,
156,2016-12-08,5.5,-.9,739,11.1,1537,1.07,,,,,0,4.2,230,2359,2.9,230,2400,.8,692,1,44,1531,75.5,6.6,1010.6,1023.5,1,1015.7,2354,1019.5,9.9,7.2,1200,1.84,10.37,,,,,,4.8,3,3.4,-7,,,,,,,,,,1.4,1.9,,
156,2016-12-09,6.1,.6,2351,10.2,1210,.58,,,,,1.4,9,360,1510,5.1,200,100,2,1713,-.6,43,1423,63.4,6.1,1011.8,1025.5,2359,1014.9,104,1020.8,9.9,5.8,1200,1.35,7.19,,,,,,2.9,2.4,4,-5.6,,,,,,,,,,1.3,1.9,,
156,2016-12-10,2.6,-1.4,759,8.9,1408,,,,,,,5.8,320,1532,3.4,50,103,1.7,1483,-9.2,15,1506,43.9,3.1,1017.3,1027.9,2400,1024.4,1415,1026.5,9.9,9.2,1200,1.93,11.42,,,,,,.9,0,.2,-7.5,,,,,,,,,,1.9,2.8,,
156,2016-12-11,3.2,-2.2,719,9.9,1454,,,,,,,6.2,70,432,4.3,50,439,1.5,1318,-11,13,1445,37.4,2.7,1018.5,1029.8,947,1026.1,1735,1027.6,9.8,8.6,1200,1.96,11.74,,,,,,2.8,0,.3,-8.9,,,,,,,,,,1.8,2.6,,
156,2016-12-12,6.9,1.7,621,12.2,1311,4.18,,,,,.3,3.2,50,420,2,50,1542,.6,524,-.5,37,438,61.1,6.3,1014.3,1027,27,1020.9,1432,1023.3,9.8,2.4,1200,1.55,6.05,,,,,,7.5,5,2.8,-4.5,,,,,,,,,,.9,1.3,,
156,2016-12-13,7.2,4.3,2321,10.2,1234,,,,,,,7.4,50,1030,3.8,20,1036,1.3,1108,3.2,56,1426,77.4,7.8,1009.6,1020.9,1,1015.9,1543,1018.5,9.8,0,1100,.79,4.53,,,,,,6.1,5.6,4.5,-1.8,,,,,,,,,,.9,1.3,,
156,2016-12-14,2.6,-.5,2355,4.5,1153,1.23,,,,,0,8.1,50,1033,3.4,20,1118,1.8,1522,-4.2,53,1200,61,4.5,1011.9,1023.2,2245,1018.4,135,1021,9.8,.1,1100,.83,4.52,,,,,,7,7,-.6,-7,,,,,,,,,,.9,1.3,,
156,2016-12-15,.6,-.9,13,3.6,1357,10.37,,,,,1.4,9.4,50,1253,4.9,20,1459,1.8,1562,-4.3,46,1352,70.3,4.5,1015.4,1026.3,2314,1022.7,455,1024.6,9.8,2.7,1300,1.65,7.03,1.6,1955,1.6,1955,1.6,8.1,8.1,.5,-6.5,,,,,,,,,,1,1.4,,
156,2016-12-16,.5,-3.3,726,4.1,1340,,,,,,,10,320,1121,4.1,50,804,2,1750,-7.3,36,1205,56.5,3.6,1019.6,1030.5,1001,1026.3,1,1028.8,9.8,8.4,1200,1.95,11.3,,,1,1,,3.3,3.3,.1,-7.5,,,,,,,,,,1.3,1.8,,
156,2016-12-17,4.5,0,440,11,1458,,,,,,,4.1,270,1308,2.2,230,1246,.7,607,-1.2,47,1349,67.6,5.6,1021.6,1032,956,1029,103,1030.7,9.8,7.4,1200,1.81,10.31,,,,,,2.5,2.5,2.6,-6.1,,,,,,,,,,1.3,1.8,,
156,2016-12-18,6.4,0,332,13,1403,1,,,,,0,6.4,50,1216,3.9,50,1204,1.1,978,2.4,52,1409,77.5,7.3,1020.6,1032.6,853,1027.2,2347,1029.6,9.8,3.8,1300,1.98,8.11,,,,,,6.8,5.5,3.9,-7.2,,,,,,,,,,1.1,1.6,,
156,2016-12-19,10.2,6.8,601,13.3,1408,10.13,,,,,8.5,4.3,290,708,2.5,270,710,.5,399,10,88,1,98.5,12.4,1015.2,1027.2,1,1022,1428,1024,9.8,.1,1300,.75,3.51,,,,,,8.1,6.3,8.3,1.7,,,,,,,,,,.5,.8,,
156,2016-12-20,10.3,7.5,745,15.1,1440,,,,,,,6.9,50,955,4.1,70,1003,1.1,927,7.3,54,1435,83.9,10.3,1017.3,1028.2,2351,1023.4,4,1026.2,9.8,7.6,1200,1.8,10.27,,,,,,4,3.3,9.1,.4,,,,,,,,,,1.5,2.1,,
156,2016-12-21,12.8,7.1,503,16.9,2219,6.6,,,,,11.4,8.9,180,1941,4.8,180,2217,1.6,1396,11.1,73,1340,89.9,13.6,1011.8,1028.2,28,1011.4,2355,1020.5,9.8,1.3,1300,.87,4.4,,,,,,8.1,4.1,9,.6,,,,,,,,,,.7,1,,
156,2016-12-22,8.6,5.5,2226,17.3,104,11.1,,,,,8.4,13.7,230,153,8,250,400,3.2,2738,6.7,64,2322,88.3,10.2,1005.2,1018,2359,1009.4,130,1014,9.8,0,1300,.2,1.2,,,,,,10,8.3,8.3,3.4,,,,,,,,,,.5,.8,,
156,2016-12-23,2.8,1.7,1747,5.5,32,17.15,,,,,.9,9.9,290,31,3.7,290,155,2,1725,.1,62,47,82.8,6.2,1013.3,1026.7,2333,1017.6,32,1022.4,9.8,.2,1100,.57,3.32,,,,,,9.4,9,2.2,-.2,,,,,,,,,,.6,.8,,
156,2016-12-24,2.3,.2,759,5.6,1407,,,,,,,8.6,50,25,4.2,50,727,2.1,1856,-3.7,47,1435,65,4.7,1020.4,1031.5,2312,1026.4,8,1029.6,9.8,6.4,1300,1.65,9.38,,,,,,7.5,6.5,2.1,-4.1,,,,,,,,,,1.3,1.8,,
156,2016-12-25,4.9,-1.5,706,10.8,1500,.95,,,,,.1,3.8,50,2205,2.5,50,2208,.8,687,-.8,46,1339,68.9,5.8,1020.2,1031.7,923,1027.3,1802,1029.3,9.8,7.9,1200,1.7,9.79,,,,,,4.9,2.4,3,-7.4,,,,,,,,,,1.1,1.5,,
156,2016-12-26,6.1,4,2156,7.9,1332,19.88,,,,,11.6,7.1,50,1544,4.2,50,1606,1.9,1608,5.5,80,1,96.8,9.1,1011,1027.3,1,1015.3,1812,1020,9.8,0,1200,.29,2.05,,,,,,9.9,6.1,5.5,2.4,,,,,,,,,,.4,.6,,
156,2016-12-27,2.3,-1.8,2400,4.7,1213,1.5,,,,,0,11.4,290,950,5.7,20,1603,2.5,2141,-4.4,44,1553,62.3,4.6,1014.8,1029,2325,1018.6,1,1023.9,9.8,5.5,1300,1.23,7.71,,,,,,5,4.8,1.5,-6.4,,,,,,,,,,1.3,1.8,,
156,2016-12-28,-.1,-4.6,645,6.4,1609,,,,,,,4.9,50,527,3.3,50,529,1.5,1327,-10,20,1518,49.5,2.9,1020.7,1031.9,1000,1028.4,1600,1030,9.8,9.2,1200,1.98,11.81,,,,,,1.6,0,-.9,-9.6,,,,,,,,,,1.5,2.1,,
156,2016-12-29,-.4,-2.3,2348,2.9,1249,1.77,,,,,.2,10.3,50,1429,4.8,20,1233,1.9,1616,-7.3,44,1530,60.9,3.6,1021.8,1034.1,2326,1027.9,632,1031,9.8,5.9,1200,1.8,8.6,.3,849,.3,849,.3,4.4,3.9,-1.5,-7.6,,,,,,,,,,1.1,1.6,,
156,2016-12-30,.3,-3.7,537,5.8,1420,,,,,,,6.7,70,1108,4.3,70,1135,1.9,1645,-7.8,31,1348,56.5,3.4,1023.7,1035.3,1013,1031.3,1737,1033,9.8,9.1,1200,1.95,11.53,,,,,,1.4,0,-1.2,-9.2,,,,,,,,,,1.4,2,,
156,2016-12-31,1.9,-2.8,807,5.9,1514,,,,,,,2.4,270,213,1.8,270,221,.6,524,-1.8,60,1245,77.5,5.4,1021.8,1032.6,955,1029.6,1456,1030.9,9.8,3.3,1100,1.29,6.62,,,,,,4.1,3.4,-.9,-8.1,,,,,,,,,,.7,1,,
